protein_id,protein_st19_cis_h2,protein_st19_trans_h2,protein_st19_all_pqtl_h2,protein_st19_polygenic_h2,protein_st19_total_h2,protein_st19_cis_h2_fraction,protein_st19_trans_h2_fraction,protein_hpa_has_match,protein_hpa_rna_tissue_prior,protein_hpa_protein_tissue_prior,protein_hpa_tissue_prior,protein_hpa_is_secreted,protein_hpa_is_membrane
HLA-A:P04439:OID31048:v1,0.685419578116774,0.00497874649170693,0.690398324608481,0.0317,0.722098324608481,0.949205329465909,0.00689483180065039,1.0,0.5525,0.5025,0.5525,0.0,1.0
ADGRB3:O60242:OID20974:v1,0.590398512295134,0.0016245951910212,0.592023107486155,0.1298,0.721823107486155,0.817926866252973,0.0022506832687569,1.0,0.6022340827186254,1.0,1.0,0.0,1.0
CEACAM21:Q3KPI0:OID20548:v1,0.662629365174858,0.000781859291887454,0.663411224466746,0.0483,0.711711224466746,0.931036834035233,0.0010985625419541,1.0,0.8150000000000001,0.35,0.8150000000000001,0.0,1.0
VNN1:O95497:OID30711:v1,0.546922700241549,0.0157358802823922,0.562658580523941,0.1424,0.705058580523941,0.775712423548014,0.022318543050279,1.0,0.6943510655013758,0.9325,0.9325,0.0,0.0
CD300LF:Q8TDQ1:OID21469:v1,0.544987023677884,0.00651297756234359,0.551500001240227,0.1501,0.701600001240227,0.776777398395814,0.00928303527769457,1.0,0.6280472556157386,0.9325,0.9325,0.0,1.0
APOBR:Q0VD83:OID30246:v1,0.635963556917691,0.0044653176997037,0.640428874617394,0.0604,0.700828874617394,0.907444855586014,0.00637148077287978,1.0,0.6339721686289701,0.9325,0.9325,0.0,0.0
GC:P02774:OID30780:v1,0.626359637161631,0.00189446329275522,0.628254100454387,0.0649,0.693154100454387,0.903636921069977,0.00273310551219899,1.0,0.8691990678406054,0.5025,0.8691990678406054,1.0,0.0
LILRB2:Q8N423:OID20301:v1,0.510981398442497,0.0267815280327892,0.537762926475286,0.1508,0.688562926475286,0.74209833087904,0.0388948155688286,1.0,0.6315151219472918,0.9325,0.9325,0.0,1.0
GSTT2B:P0CG30:OID31097:v1,0.648540539601018,0.0,0.648540539601018,0.0387,0.687240539601018,0.943687838871572,0.0,1.0,0.6687818450768886,0.35,0.6687818450768886,0.0,0.0
IL1RAP:Q9NPH3:OID21126:v1,0.576531625162285,0.00719903572465041,0.583730660886935,0.1016,0.685330660886935,0.841245924144345,0.0105044705213299,1.0,0.7526125946757802,1.0,1.0,1.0,1.0
MAN2B2:Q9Y2E5:OID30306:v1,0.437192401666801,0.0969865397864974,0.534178941453299,0.1482,0.682378941453299,0.640688589738261,0.142130030536903,1.0,0.5025,0.5525,0.5525,1.0,0.0
ENPP5:Q9UJA9:OID20736:v1,0.491333184236818,0.00711238991444229,0.49844557415126,0.1834,0.68184557415126,0.720593053417431,0.0104310861345629,1.0,0.7434467332079785,0.865,0.865,0.0,1.0
TREH:O43280:OID30388:v1,0.541167882513851,0.0141242198759889,0.55529210238984,0.1248,0.68009210238984,0.795727344299676,0.0207680986536331,1.0,0.7358828684844482,0.9325,0.9325,0.0,0.0
SGSH:P51688:OID30341:v1,0.42052324490248,0.181143813385242,0.601667058287722,0.0765,0.678167058287722,0.620087985347213,0.267107951015204,1.0,0.5025,0.5025,0.5025,0.0,0.0
LY75:O60449:OID20580:v1,0.56388912678093,0.0202310313804127,0.584120158161343,0.0921,0.676220158161343,0.833883935542763,0.0299178176459887,1.0,0.6966925391344171,0.9325,0.9325,0.0,1.0
HDGF:P51858:OID21455:v1,0.603389313240017,0.00116257041150535,0.604551883651523,0.0713,0.675851883651523,0.892783356583988,0.00172015561342253,1.0,0.5025,0.5025,0.5025,1.0,0.0
TNFRSF10C:O14798:OID20265:v1,0.100003235827068,0.417443454991377,0.517446690818446,0.1577,0.675146690818446,0.148120752403955,0.618300379263256,1.0,0.7562678513877185,1.0,1.0,0.0,1.0
LILRA6:Q6PI73:OID30346:v1,0.647267722669523,0.00261730526606474,0.649885027935588,0.0251,0.674985027935588,0.958936414707098,0.00387757529092112,1.0,0.6545560259036266,1.0,1.0,0.0,1.0
TNN:Q9UQP3:OID30412:v1,0.541286193895555,0.0209632718257903,0.562249465721345,0.1089,0.671149465721345,0.806506183110472,0.0312348782148835,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
TDGF1:P13385:OID20816:v1,0.658025879698822,0.0013831148136163,0.659408994512438,0.0082,0.667608994512438,0.985645617580969,0.0020717438275774,1.0,0.755,0.35,0.755,1.0,0.0
C1QTNF9:P0C862:OID30620:v1,0.492977333814514,0.0184375727965592,0.511414906611073,0.1494,0.660814906611073,0.746014245263778,0.0279012664697813,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
SFTPD:P35247:OID20214:v1,0.393146138036735,0.0965925838726617,0.489738721909397,0.1695,0.659238721909397,0.596363843583155,0.146521405163965,1.0,0.878678184303659,0.7975732973134806,0.878678184303659,1.0,0.0
FCGR2A:P12318:OID20391:v1,0.50160398988383,0.0258476431501664,0.527451633033996,0.131,0.658451633033996,0.761793220213536,0.0392551887692438,1.0,0.8053924127560128,0.9325,0.9325,0.0,1.0
DPEP1:P16444:OID20897:v1,0.465386229421545,0.024811728198481,0.490197957620026,0.1655,0.655697957620026,0.709757021526722,0.0378401791711228,1.0,0.727777445280609,0.9325,0.9325,0.0,0.0
CST7:O76096:OID20704:v1,0.477308212494041,0.0304200174769701,0.507728229971011,0.1474,0.655128229971011,0.728572194965803,0.0464336844075795,1.0,0.8077000073848724,0.9325,0.9325,1.0,0.0
IFNGR2:P38484:OID20941:v1,0.530412919776316,0.0205004877071437,0.55091340748346,0.1003,0.65121340748346,0.814499384811557,0.0314804447690435,1.0,0.5025,0.35,0.5025,0.0,1.0
KIR3DL1:P43629:OID21185:v1,0.578102455366006,0.0353092404993227,0.613411695865329,0.0376,0.651011695865329,0.888006250943907,0.0542374902380047,1.0,0.865,0.35,0.865,0.0,1.0
F12:P00748:OID30739:v1,0.569307223643752,0.00631325170314456,0.575620475346896,0.075,0.650620475346896,0.875021990877569,0.0097034322502354,1.0,0.98490208922024,0.865,0.98490208922024,1.0,0.0
PGLYRP2:Q96PD5:OID30742:v1,0.54559161747934,0.00602363323353505,0.551615250712876,0.0982,0.649815250712875,0.839610361377026,0.00926976279323525,1.0,0.8828252597146888,0.5025,0.8828252597146888,1.0,0.0
SIGLEC9:Q9Y336:OID21390:v1,0.192494584915115,0.308710219463854,0.501204804378969,0.1388,0.640004804378969,0.30077053109297,0.482356096941197,1.0,0.755,1.0,1.0,0.0,1.0
KLK1:P06870:OID21499:v1,0.510849049017915,0.0344162290889785,0.545265278106894,0.0894,0.634665278106894,0.804910976919514,0.0542273703575477,1.0,0.9129026587771564,0.9325,0.9325,1.0,0.0
PLB1:Q6P1J6:OID31110:v1,0.42401493702331,0.0274079002574777,0.451422837280788,0.1817,0.633122837280788,0.669719858541859,0.0432900199512506,1.0,0.690957088380663,0.9325,0.9325,0.0,1.0
ICAM2:P13598:OID20248:v1,0.00441588674759783,0.551470335180712,0.555886221928309,0.077,0.632886221928309,0.00697737854703692,0.871357782921019,1.0,0.8114641782746027,0.9325,0.9325,0.0,1.0
KIR2DS4:P43632:OID31432:v1,0.619819339630079,0.00234528730684313,0.622164626936922,0.0105,0.632664626936922,0.979696529946625,0.00370699926467829,1.0,0.35,0.4475,0.4475,1.0,0.0
CLEC4C:Q8WTT0:OID20547:v1,0.382349417548684,0.0875092417743322,0.469858659323017,0.1615,0.631358659323017,0.605597803883238,0.138604643307126,1.0,0.8150000000000001,0.35,0.8150000000000001,0.0,1.0
PRSS53:Q2L4Q9:OID31093:v1,0.488826088892138,0.0359515499841553,0.524777638876294,0.1065,0.631277638876294,0.774344058443561,0.0569504569307268,1.0,0.7220560259036266,0.35,0.7220560259036266,1.0,0.0
IL7R:P16871:OID21136:v1,0.337501200822599,0.161544592679236,0.499045793501836,0.1318,0.630845793501836,0.534997941333846,0.256076198562726,1.0,0.8140473104475696,1.0,1.0,0.0,1.0
CD70:P32970:OID20599:v1,0.434540360466582,0.0339122897951801,0.468452650261762,0.1602,0.628652650261762,0.691224892292501,0.0539443996315922,1.0,0.8150000000000001,1.0,1.0,0.0,1.0
PILRA:Q9UKJ1:OID21129:v1,0.448235206656671,0.011554163676386,0.459789370333057,0.168,0.627789370333057,0.713989799506913,0.0184045226351256,1.0,0.5025,0.35,0.5025,1.0,1.0
CLEC7A:Q9BXN2:OID20636:v1,0.44265634206614,0.00535372014405288,0.448010062210192,0.1792,0.627210062210192,0.705754529042927,0.00853576890202812,1.0,0.6452733427909851,0.35,0.6452733427909851,0.0,1.0
SMPDL3A:Q92484:OID20676:v1,0.31682184931833,0.139356522845523,0.456178372163853,0.1703,0.626478372163853,0.505718734110531,0.222444267890983,1.0,0.5025,1.0,1.0,1.0,0.0
UMOD:P07911:OID20237:v1,0.377778891245412,0.0497872704021943,0.427566161647606,0.1989,0.626466161647606,0.603031599108008,0.0794731997515296,1.0,1.0,1.0,1.0,1.0,1.0
ABO:P16442:OID30675:v1,0.624407306302069,0.000569614556395037,0.624976920858464,0.0,0.624976920858464,0.0,0.0,1.0,0.755,0.4475,0.755,1.0,1.0
KLK15:Q9H2R5:OID31427:v1,0.541283453787828,0.00505648420238313,0.546339937990211,0.0784,0.624739937990211,0.866414040263117,0.00809374252372891,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
PSG1:P11464:OID20916:v1,0.51103834735561,0.0155819857185754,0.526620333074185,0.095,0.621620333074185,0.822106871614544,0.025066724638037,1.0,1.0,0.35,1.0,1.0,0.0
TMPRSS5:Q9H3S3:OID20947:v1,0.387338054813757,0.0330556034559136,0.420393658269671,0.1997,0.620093658269671,0.624644438220184,0.0533074367316593,1.0,0.5945560259036266,0.35,0.5945560259036266,0.0,1.0
PDCD6:O75340:OID20163:v1,0.526754091415415,0.00560593012372867,0.532360021539144,0.0874,0.619760021539144,0.849932349794436,0.00904532388166409,1.0,0.5025,0.5025,0.5025,0.0,0.0
CD200R1:Q8TD46:OID20595:v1,0.416258461621159,0.0964762050142649,0.512734666635424,0.1038,0.616534666635424,0.675158241940847,0.156481395508152,1.0,0.755,0.9325,0.9325,0.0,1.0
HBZ:P02008:OID30307:v1,0.563589003508925,0.0213794306326704,0.584968434141596,0.0288,0.613768434141596,0.918243709123212,0.0348330566438648,1.0,0.6902000073848723,0.5525,0.6902000073848723,0.0,0.0
ENPP7:Q6UWV6:OID20689:v1,0.480637062090623,0.0121981890648907,0.492835251155513,0.1167,0.609535251155513,0.788530378151986,0.0200122782755653,1.0,0.7746226950319174,0.9325,0.9325,0.0,0.0
CD109:Q6YHK3:OID21108:v1,0.46459546608524,0.0405586230812148,0.505154089166455,0.1011,0.606254089166455,0.766337867879814,0.0669003703331376,1.0,0.8354241364727977,0.865,0.865,0.0,1.0
SIGLEC5:O15389:OID21082:v1,0.49033880581601,0.00448592520007062,0.494824731016081,0.1104,0.605224731016081,0.810176419910676,0.00741199916358248,1.0,0.6902000073848723,1.0,1.0,0.0,1.0
ICAM5:Q9UMF0:OID20145:v1,0.368974674935563,0.0842021488675818,0.453176823803145,0.1492,0.602376823803145,0.612531326497619,0.139783181457689,1.0,0.7220560259036266,1.0,1.0,0.0,1.0
CD209:Q9NNX6:OID20262:v1,0.100745189076868,0.353161314743279,0.453906503820147,0.1464,0.600306503820147,0.167822917852397,0.588301663393416,1.0,0.7662196169397996,0.9325,0.9325,0.0,1.0
FCGR3B:O75015:OID20387:v1,0.401344172200486,0.0718864530792058,0.473230625279692,0.1185,0.591730625279692,0.678254859651355,0.121485098130973,1.0,0.7913063681997069,0.9325,0.9325,1.0,1.0
CHIT1:Q13231:OID20312:v1,0.498316626269048,0.0105137026536929,0.508830328922741,0.0829,0.591730328922741,0.842134671677629,0.0177677265129089,1.0,0.7770665339721783,0.9325,0.9325,1.0,0.0
VMO1:Q7Z5L0:OID21381:v1,0.439508817802278,0.0246248340017941,0.464133651804072,0.1268,0.590933651804072,0.743753239404277,0.0416710639622849,1.0,0.7636528552029054,0.865,0.865,1.0,0.0
IL17RB:Q9NRM6:OID20585:v1,0.410323299190144,0.0148586356880959,0.425181934878239,0.1601,0.585281934878239,0.701069475645965,0.0253871421662571,1.0,0.6214956613303018,0.35,0.6214956613303018,0.0,1.0
CLEC4M:Q9H2X3:OID30405:v1,0.107508721907816,0.353307917489596,0.460816639397412,0.1239,0.584716639397412,0.183864652831859,0.604237837072161,1.0,0.6683828684844482,1.0,1.0,0.0,1.0
CPVL:Q9H3G5:OID21435:v1,0.355493151013047,0.120626485948746,0.476119636961794,0.1046,0.580719636961794,0.612159686682741,0.207718971894664,1.0,0.8194176104038953,0.865,0.865,0.0,0.0
PM20D1:Q6GTS8:OID20149:v1,0.474069209885172,0.0156196205858258,0.489688830470998,0.0906,0.580288830470998,0.816953877089773,0.0269169761085148,1.0,0.7071226950319174,0.865,0.865,1.0,0.0
LAIR2:Q6ISS4:OID20965:v1,0.505664272205737,0.00794846518416347,0.5136127373899,0.0666,0.5802127373899,0.871515290202829,0.0136992255977002,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
CD101:Q93033:OID31480:v1,0.48509201480189,0.0173425149530882,0.502434529754978,0.0692,0.571634529754978,0.848605165628844,0.030338466363328,1.0,0.8150000000000001,1.0,1.0,0.0,1.0
HSD17B14:Q9BPX1:OID31098:v1,0.505375859409882,0.00609530073288966,0.511471160142772,0.0594,0.570871160142772,0.88527130935024,0.0106771915599401,1.0,0.8079716742911461,0.9325,0.9325,0.0,0.0
FOLR3:P41439:OID21485:v1,0.41876059578392,0.0284089163332103,0.44716951211713,0.1228,0.56996951211713,0.734707009552931,0.0498428700645522,1.0,0.7143507972688543,0.35,0.7143507972688543,1.0,0.0
FCRL3:Q96P31:OID20443:v1,0.49347954383622,0.00722162227309253,0.500701166109312,0.0669,0.567601166109312,0.869412491201933,0.0127230574993246,1.0,0.7475732973134807,1.0,1.0,0.0,1.0
SNCG:O76070:OID20971:v1,0.447820411240776,0.0,0.447820411240776,0.1191,0.566920411240776,0.789917601062669,0.0,1.0,0.8520108621020283,0.9325,0.9325,0.0,0.0
LRRN1:Q6UXK5:OID20438:v1,0.325601692589147,0.011509251662938,0.337110944252085,0.2281,0.565210944252085,0.576071103895554,0.0203627544370494,1.0,0.755,0.35,0.755,0.0,1.0
XPNPEP2:O43895:OID21508:v1,0.3903484630417,0.0628555200332203,0.45320398307492,0.1107,0.56390398307492,0.692225050288106,0.111464933605318,1.0,0.6867376131605785,1.0,1.0,0.0,0.0
CST5:P28325:OID20995:v1,0.342395131399385,0.0367343548134801,0.379129486212865,0.1826,0.561729486212866,0.609537401548538,0.065395098023321,1.0,1.0,0.865,1.0,1.0,0.0
MSMB:P08118:OID20275:v1,0.44915780816276,0.0109066807495363,0.460064488912297,0.0971,0.557164488912297,0.806149381558059,0.0195753336161615,1.0,0.8691990678406054,0.35,0.8691990678406054,1.0,1.0
SIRPB1:O00241:OID20739:v1,0.368459627682257,0.0217625623442602,0.390222190026518,0.1668,0.557022190026518,0.661481058168825,0.0390694710801812,1.0,0.7784214544373809,1.0,1.0,0.0,1.0
FGFBP2:Q9BYJ0:OID30395:v1,0.162809358488846,0.262420468210946,0.425229826699793,0.1314,0.556629826699793,0.29249125842596,0.471445214797081,1.0,0.7796055032429272,1.0,1.0,1.0,0.0
ADAM15:Q13444:OID20109:v1,0.403189722778209,0.0572698314702855,0.460459554248494,0.0903,0.550759554248495,0.732061241004447,0.103983364480039,1.0,0.5025,0.865,0.865,0.0,1.0
AFAP1:Q8N556:OID30569:v1,0.509343451622136,0.00142077221725978,0.510764223839396,0.0398,0.550564223839396,0.925129947729251,0.00258057490069356,1.0,0.5525,0.9325,0.9325,0.0,0.0
FCAR:P24071:OID20564:v1,0.360535674807493,0.0378837054347098,0.398419380242203,0.1499,0.548319380242203,0.657528600663791,0.0690905826052981,1.0,0.8150000000000001,0.9325,0.9325,0.0,1.0
GPC5:P78333:OID20944:v1,0.389329535125961,0.0101620426056546,0.399491577731616,0.1482,0.547691577731616,0.710855435715214,0.0185543160034392,1.0,0.8150000000000001,1.0,1.0,0.0,0.0
TOP1:P11387:OID31449:v1,0.0,0.469114222405294,0.469114222405294,0.0753,0.544414222405294,0.0,0.861686199770251,1.0,0.5025,0.5525,0.5525,0.0,0.0
IL18R1:Q13478:OID20652:v1,0.363048762118612,0.0359945453053587,0.399043307423971,0.1444,0.543443307423971,0.668052687665868,0.0662342231722017,1.0,0.755,0.9325,0.9325,0.0,1.0
RNASE10:Q5GAN6:OID30238:v1,0.488931851891177,0.0,0.488931851891177,0.052,0.540931851891177,0.90386959130212,0.0,1.0,0.35,0.35,0.35,1.0,0.0
CD177:Q8N6Q3:OID21119:v1,0.503557420377399,0.0,0.503557420377399,0.0365,0.540057420377399,0.932414594036142,0.0,1.0,0.827217184612715,0.4475,0.827217184612715,0.0,0.0
COL2A1:P02458:OID30286:v1,0.339352548713275,0.0294369901755452,0.368789538888821,0.1687,0.537489538888821,0.631365866980102,0.0547675592652497,1.0,0.6545560259036266,1.0,1.0,1.0,0.0
CNTN2:Q02246:OID21426:v1,0.365142022333331,0.0168288258653016,0.381970848198633,0.1538,0.535770848198633,0.681526483870876,0.031410491858382,1.0,0.8344174663971451,1.0,1.0,1.0,0.0
VSTM1:Q6UX27:OID20851:v1,0.450143094410408,0.00422928372790615,0.454372378138314,0.0808,0.535172378138314,0.841117951521163,0.00790265697683878,1.0,0.7666323987123148,1.0,1.0,1.0,1.0
IL1RL1:Q01638:OID20250:v1,0.326181134497117,0.0554025314656254,0.381583665962743,0.1534,0.534983665962743,0.609702978333236,0.103559295340212,1.0,0.6562368580526206,0.35,0.6562368580526206,1.0,1.0
PDCD1LG2:Q9BQ51:OID21273:v1,0.279315334604856,0.155623689706652,0.434939024311509,0.0995,0.534439024311509,0.522632745549754,0.291190730143883,1.0,0.755,1.0,1.0,1.0,1.0
PON1:P27169:OID30704:v1,0.457759058214091,0.00487042697142575,0.462629485185517,0.0713,0.533929485185517,0.857339912694726,0.00912185430204045,1.0,0.9798473471471888,0.5025,0.9798473471471888,1.0,0.0
FLT4:P35916:OID21491:v1,0.0519984612409778,0.325628796580545,0.377627257821523,0.1551,0.532727257821523,0.0976080357772843,0.611248611366605,1.0,0.5525,0.9794240945823348,0.9794240945823348,1.0,1.0
TXNDC15:Q96J42:OID21495:v1,0.34512279835969,0.0667856979498334,0.411908496309524,0.1182,0.530108496309524,0.651041816462752,0.125984960465221,1.0,0.5025,0.5525,0.5525,0.0,1.0
CRTAC1:Q9NQ79:OID20279:v1,0.296754130197041,0.0985804590961112,0.395334589293152,0.1327,0.528034589293152,0.561997521022794,0.186693184679577,1.0,0.7848466353406887,0.5025,0.7848466353406887,1.0,0.0
MUC2:Q02817:OID30377:v1,0.0306135520426114,0.380065922663564,0.410679474706175,0.1171,0.527779474706175,0.0580044384250724,0.720122590737644,1.0,0.9076882395475132,0.4475,0.9076882395475132,0.0,0.0
PON2:Q15165:OID20088:v1,0.456299927047479,0.00672594020773803,0.463025867255217,0.0645,0.527525867255217,0.864981141913788,0.0127499723240756,1.0,0.8224760460483711,0.5025,0.8224760460483711,1.0,0.0
LPA:P08519:OID30747:v1,0.476193799454051,0.00287885922944403,0.479072658683495,0.047,0.526072658683495,0.905186368449053,0.00547236048466844,1.0,0.9177336657533024,0.9325,0.9325,1.0,0.0
HEPACAM2:A8MVW5:OID31151:v1,0.0,0.374037931352619,0.374037931352619,0.152,0.526037931352619,0.0,0.711047453157689,1.0,0.7475732973134807,0.35,0.7475732973134807,0.0,1.0
LILRB1:Q8NHL6:OID20323:v1,0.302926182895006,0.0845635460968615,0.387489728991868,0.1374,0.524889728991868,0.577123472156376,0.161107260108287,1.0,0.6985463055994177,0.4475,0.6985463055994177,0.0,1.0
CCL8:P80075:OID21466:v1,0.361454806242175,0.0302360688521799,0.391690875094355,0.1323,0.523990875094355,0.689811260887106,0.057703426317749,1.0,0.5525,0.35,0.5525,1.0,0.0
PINLYP:A6NC86:OID30651:v1,0.327219284446972,0.0465485854763354,0.373767869923307,0.1499,0.523667869923307,0.6248603422908,0.088889519769759,1.0,0.5525,0.35,0.5525,1.0,0.0
CDSN:Q15517:OID20667:v1,0.25983732937701,0.0854169877612542,0.345254317138264,0.1783,0.523554317138264,0.496294884544692,0.163148282738152,1.0,0.9785642673211944,0.4475,0.9785642673211944,1.0,0.0
PSAPL1:Q6NUJ1:OID31473:v1,0.218819489926333,0.110428300949308,0.329247790875642,0.1919,0.521147790875642,0.419879914599022,0.211894404778661,1.0,0.7378722252597839,0.865,0.865,1.0,0.0
SERPINI2:O75830:OID31504:v1,0.068157857412033,0.328091924722647,0.39624978213468,0.1235,0.51974978213468,0.131135903765268,0.631249759018909,1.0,1.0,1.0,1.0,1.0,0.0
CAPG:P40121:OID21431:v1,0.416810687878613,0.0130792135981078,0.429889901476721,0.0874,0.517289901476721,0.805758408754419,0.0252841077329565,1.0,0.5025,0.5025,0.5025,0.0,0.0
TACSTD2:P09758:OID21447:v1,0.303191944721487,0.0841101821415828,0.38730212686307,0.1298,0.51710212686307,0.586328945426622,0.162656809500718,1.0,0.865,0.865,0.865,0.0,1.0
OSCAR:Q8IYS5:OID20776:v1,0.335016751350516,0.0278887863374274,0.362905537687943,0.1532,0.516105537687943,0.649124504362671,0.0540369833316727,1.0,0.6167467151958645,0.865,0.865,0.0,1.0
ADAM23:O75077:OID20651:v1,0.356924849438462,0.01975237905579,0.376677228494252,0.1389,0.515577228494252,0.692282028205288,0.0383111936760222,1.0,0.7914167896055119,1.0,1.0,1.0,1.0
CCL15:Q16663:OID20328:v1,0.373568519513573,0.030077491132389,0.403646010645962,0.1118,0.515446010645962,0.724748105132123,0.0583523599197044,1.0,0.6800732973134807,0.35,0.6800732973134807,1.0,0.0
NAAA:Q02083:OID20931:v1,0.255913473679064,0.111193970349071,0.367107444028136,0.1476,0.514707444028136,0.497201811724866,0.216033344066018,1.0,0.5025,0.865,0.865,0.0,0.0
SERPINA12:Q8IW75:OID20219:v1,0.418445192500124,0.0105676052151357,0.42901279771526,0.0848,0.51381279771526,0.81439231245465,0.0205670338732824,1.0,0.8393127474038852,0.865,0.865,1.0,0.0
LRIG1:Q96JA1:OID21429:v1,0.335941639217907,0.0298604396501958,0.365802078868103,0.1452,0.511002078868103,0.657417363080079,0.0584350649146834,1.0,0.8074274296305473,0.865,0.865,0.0,1.0
CRISP3:P54108:OID30715:v1,0.260252259754375,0.0795206207063257,0.339772880460701,0.1708,0.510572880460701,0.509725975887211,0.15574783493117,1.0,0.7183828684844482,0.9325,0.9325,1.0,0.0
CCL25:O15444:OID20674:v1,0.276624603518115,0.133562396990078,0.410187000508193,0.0986,0.508787000508193,0.543694322460702,0.262511418052488,1.0,0.9229331164443308,0.35,0.9229331164443308,1.0,0.0
CA6:P23280:OID21096:v1,0.299521180407635,0.0239562043998072,0.323477384807443,0.185,0.508477384807443,0.589055067849403,0.0471136084230752,1.0,1.0,1.0,1.0,1.0,0.0
OLFM4:Q6UX06:OID30665:v1,0.373810292432365,0.0409460994923155,0.414756391924681,0.0927,0.507456391924681,0.73663530183269,0.0806889028178659,1.0,0.865,1.0,1.0,1.0,0.0
LCP1:P13796:OID30367:v1,0.389096645624844,0.0109852175735242,0.400081863198368,0.1066,0.506681863198368,0.76793087316905,0.0216807002014663,1.0,0.8534036426800837,0.9325,0.9325,0.0,0.0
SLAMF8:Q9P0V8:OID21214:v1,0.413888789940918,0.0122345490429313,0.426123338983849,0.0752,0.50132333898385,0.825592502395448,0.0244045072143059,1.0,0.7651473174339248,0.35,0.7651473174339248,0.0,1.0
PVR:P15151:OID21011:v1,0.402503364569153,0.00261583965015022,0.405119204219303,0.0929,0.498019204219303,0.808208521195721,0.00525248751049835,1.0,0.5025,0.865,0.865,1.0,1.0
CLUL1:Q15846:OID20198:v1,0.354305711948326,0.0203062430679497,0.374611955016276,0.1226,0.497211955016276,0.712584861192101,0.0408402148481828,1.0,0.7946487720070551,0.35,0.7946487720070551,1.0,0.0
IDUA:P35475:OID21468:v1,0.285331292741116,0.0560850595586225,0.341416352299738,0.1555,0.496916352299738,0.574203870370933,0.112866198302913,1.0,0.5525,0.5525,0.5525,0.0,0.0
FCRLB:Q6BAA4:OID21193:v1,0.393747617280753,0.0112489412632151,0.404996558543968,0.088,0.492996558543968,0.798682283794556,0.0228174843581832,1.0,0.865,1.0,1.0,0.0,0.0
CD276:Q5ZPR3:OID20680:v1,0.346372270807428,0.0129917370918009,0.359364007899229,0.1324,0.491764007899229,0.704346526471302,0.0264186416311767,1.0,0.5525,0.865,0.865,0.0,1.0
TYRO3:Q06418:OID20161:v1,0.286887363127905,0.0720628185055023,0.358950181633407,0.1316,0.490550181633407,0.584827758441844,0.146902032052157,1.0,0.7754544082667669,0.9325,0.9325,0.0,1.0
KLB:Q86Z14:OID20888:v1,0.299030758651782,0.109781245110522,0.408812003762304,0.0807,0.489512003762304,0.610875231564259,0.224266706979119,1.0,0.8150000000000001,0.35,0.8150000000000001,0.0,1.0
TCTN3:Q6NUS6:OID30326:v1,0.313686750048929,0.0467167096959468,0.360403459744876,0.1289,0.489303459744876,0.641088354888163,0.0954759439475556,1.0,0.5025,1.0,1.0,0.0,1.0
IL5RA:Q01344:OID20601:v1,0.217870273621984,0.0920906931667276,0.309960966788712,0.179,0.488960966788712,0.445578049006373,0.188339559641212,1.0,0.8150000000000001,0.35,0.8150000000000001,0.0,1.0
CRYGD:P07320:OID31144:v1,0.374965796040993,0.0243961901839721,0.399361986224966,0.0868,0.486161986224966,0.771277489119609,0.0501811965460481,1.0,0.8150000000000001,1.0,1.0,0.0,0.0
SPINK4:O60575:OID20509:v1,0.361559256626732,0.0136374412160431,0.375196697842775,0.1093,0.484496697842775,0.746257421849472,0.0281476453333199,1.0,0.8358648630063114,0.35,0.8358648630063114,1.0,0.0
ICAM4:Q14773:OID20578:v1,0.0105349231629479,0.372296896428103,0.38283181959105,0.0976,0.48043181959105,0.021928029604524,0.774921396224351,1.0,0.6800732973134807,1.0,1.0,0.0,1.0
MIA:Q16674:OID21531:v1,0.30295927237809,0.00995267133131555,0.312911943709405,0.1672,0.480111943709405,0.631017987258114,0.0207298973952198,1.0,0.7899086998397736,0.9325,0.9325,1.0,0.0
CPQ:Q9Y646:OID30406:v1,0.190411694076259,0.142740314910251,0.33315200898651,0.1467,0.47985200898651,0.396813372686352,0.297467369599496,1.0,0.8202028502085821,0.9325,0.9325,1.0,0.0
FUT8:Q9BYC5:OID20992:v1,0.351348285762603,0.0338099680448858,0.385158253807489,0.0903,0.475458253807489,0.73896768632996,0.0711102768205919,1.0,0.5025,0.865,0.865,0.0,1.0
SELE:P16581:OID20290:v1,0.00687547248298135,0.333108699678129,0.33998417216111,0.1345,0.47448417216111,0.0144904148259908,0.702043859884587,1.0,0.7800441294644271,0.35,0.7800441294644271,0.0,1.0
LECT2:O14960:OID30320:v1,0.351193581730312,0.010471096491277,0.361664678221589,0.1124,0.474064678221589,0.74081364392678,0.0220879069298275,1.0,0.9291379902765894,0.9325,0.9325,1.0,0.0
FCN2:Q15485:OID20382:v1,0.324158873627373,0.0819233474230203,0.406082221050393,0.0679,0.473982221050393,0.683905132367631,0.172840549254083,1.0,0.6991323987123147,0.5525,0.6991323987123147,1.0,0.0
CRELD1:Q96HD1:OID30619:v1,0.339355558914582,0.00424079990105102,0.343596358815633,0.1301,0.473696358815633,0.716398917996881,0.00895257019001402,1.0,0.5025,0.9325,0.9325,0.0,1.0
